weather_id,time,temperature,humidity,dew_point,wind_dir,wind_spd,uv_idx,visibility,cloudiness,ceiling,pressure,precip_1h
13,2020-12-29 05:00:00,-0.1,96.0,-0.6,0.0,0.0,0.0,4.8,77.0,9144.0,1023.5,0.0
13,2020-12-29 06:01:00,1.0,90.0,-0.4,0.0,0.0,0.0,4.8,64.0,9144.0,1023.0,0.0
13,2020-12-29 07:00:00,2.8,80.0,-0.4,338.0,1.4,0.0,2.8,88.0,9144.0,1023.0,0.0
13,2020-12-29 08:00:00,3.8,73.0,-0.5,0.0,0.0,0.0,6.4,95.0,9144.0,1022.8,0.0
13,2020-12-29 09:01:00,4.9,70.0,-0.2,293.0,1.8,1.0,4.8,82.0,7254.0,1023.0,0.0
13,2020-12-29 10:00:00,5.9,67.0,0.2,203.0,2.9,1.0,2.8,88.0,9144.0,1020.7,0.0
13,2020-12-29 11:00:00,6.8,68.0,1.3,248.0,1.1,1.0,6.4,99.0,9144.0,1022.9,0.0
13,2020-12-29 12:01:00,5.9,83.0,3.2,293.0,0.4,2.0,6.4,47.0,5608.0,1022.7,0.0
13,2020-12-29 13:00:00,6.8,80.0,3.7,135.0,1.8,3.0,11.3,25.0,5608.0,1017.3,0.0
13,2020-12-29 14:01:00,7.5,100.0,7.5,68.0,3.6,1.0,8.0,94.0,1463.0,1022.6,0.0
13,2020-12-29 15:01:00,6.0,85.0,3.6,0.0,10.5,0.0,9.7,100.0,1463.0,1026.2,0.0
13,2020-12-29 16:00:00,1.1,99.0,1.0,23.0,11.2,0.0,14.5,100.0,1006.0,1014.2,0.0
13,2020-12-29 17:00:00,1.1,100.0,1.1,0.0,10.5,0.0,8.0,100.0,549.0,1025.8,0.1
13,2020-12-29 18:01:00,3.7,90.0,2.2,338.0,18.4,0.0,6.4,100.0,549.0,1021.6,0.9
13,2020-12-29 19:01:00,2.6,96.0,1.9,338.0,13.3,0.0,14.5,100.0,549.0,1015.8,0.0
13,2020-12-29 20:01:00,1.4,100.0,1.4,338.0,15.1,0.0,4.8,100.0,549.0,1020.5,0.6
13,2020-12-29 21:01:00,-0.1,100.0,-0.1,338.0,16.2,0.0,4.8,100.0,549.0,1020.0,0.5
13,2020-12-29 22:00:00,-1.5,100.0,-1.5,0.0,7.9,0.0,14.5,100.0,1920.0,1016.8,0.8
13,2020-12-29 23:01:00,-3.0,100.0,-3.0,338.0,14.1,0.0,6.4,100.0,1920.0,1018.8,0.2
13,2020-12-30 00:00:00,-2.5,100.0,-2.5,315.0,11.9,0.0,6.4,100.0,1920.0,1018.2,0.1
13,2020-12-30 01:01:00,-3.2,100.0,-3.2,338.0,7.2,0.0,17.7,25.0,549.0,1017.7,0.0
13,2020-12-30 02:00:00,-3.8,100.0,-3.8,338.0,7.6,0.0,12.9,87.0,549.0,1017.6,0.0
13,2020-12-30 03:01:00,-3.5,100.0,-3.5,0.0,14.4,0.0,11.3,100.0,549.0,1018.0,0.1
13,2020-12-30 04:01:00,-4.2,100.0,-4.2,338.0,7.9,0.0,16.1,100.0,549.0,1018.0,0.0
13,2020-12-30 05:00:00,-4.8,100.0,-4.8,315.0,4.7,0.0,8.0,100.0,549.0,1018.6,0.3
13,2020-12-30 06:01:00,-5.3,97.0,-5.7,315.0,15.1,0.0,6.4,100.0,549.0,1018.8,0.2
13,2020-12-30 07:00:00,-5.8,91.0,-6.9,338.0,16.6,0.0,16.1,88.0,549.0,1018.0,0.0
13,2020-12-30 08:01:00,-6.1,97.0,-6.4,315.0,10.8,0.0,6.4,100.0,549.0,1018.5,0.1
13,2020-12-30 09:01:00,-6.4,100.0,-6.4,338.0,16.9,0.0,8.0,80.0,762.0,1018.9,0.1
13,2020-12-30 10:01:00,-5.6,94.0,-6.5,338.0,15.5,1.0,16.1,88.0,762.0,1019.8,0.2
13,2020-12-30 11:00:00,-5.0,84.0,-7.3,0.0,14.1,1.0,11.3,100.0,762.0,1019.2,0.3
13,2020-12-30 12:00:00,-5.0,85.0,-7.1,0.0,13.0,1.0,14.5,100.0,9144.0,1019.1,0.3
13,2020-12-30 13:00:00,-4.2,80.0,-7.3,0.0,10.8,2.0,17.7,88.0,9144.0,1020.3,0.0
13,2020-12-30 14:01:00,-3.2,73.0,-7.4,23.0,13.7,1.0,9.7,100.0,9144.0,1019.4,0.2
13,2020-12-30 15:00:00,-4.5,78.0,-7.7,338.0,5.8,1.0,9.7,100.0,9144.0,1019.9,0.3
13,2020-12-30 16:01:00,-5.0,82.0,-7.7,23.0,6.1,0.0,16.1,88.0,9144.0,1020.5,0.0
13,2020-12-30 17:02:00,-5.8,80.0,-8.8,0.0,14.8,0.0,11.3,100.0,9144.0,1020.6,0.1
13,2020-12-30 18:01:00,-6.2,81.0,-9.0,23.0,8.6,0.0,11.3,92.0,9144.0,1020.9,0.1
13,2020-12-30 19:01:00,-6.5,83.0,-8.9,23.0,16.9,0.0,17.7,88.0,9144.0,1022.1,0.0
13,2020-12-30 20:01:00,-6.9,82.0,-9.5,315.0,13.0,0.0,9.7,40.0,9144.0,1021.5,0.0
13,2020-12-30 21:01:00,-7.2,81.0,-10.0,0.0,8.3,0.0,9.7,26.0,579.0,1021.7,0.0
13,2020-12-30 22:01:00,-7.4,82.0,-10.0,338.0,10.8,0.0,17.7,63.0,9144.0,1023.4,0.0
13,2020-12-30 23:01:00,-7.6,83.0,-10.1,0.0,15.5,0.0,9.7,55.0,9144.0,1021.4,0.0
13,2020-12-31 00:00:00,-7.7,80.0,-10.6,0.0,14.1,0.0,11.3,33.0,9144.0,1020.9,0.0
13,2020-12-31 01:00:00,-7.8,77.0,-11.1,338.0,6.5,0.0,19.3,76.0,9144.0,1024.4,0.0
13,2020-12-31 02:01:00,-7.9,76.0,-11.4,0.0,10.8,0.0,9.7,25.0,9144.0,1021.5,0.0
13,2020-12-31 03:01:00,-8.0,78.0,-11.3,338.0,4.0,0.0,9.7,61.0,9144.0,1022.3,0.0
13,2020-12-31 04:00:00,-8.2,77.0,-11.5,23.0,11.5,0.0,19.3,0.0,9144.0,1025.3,0.0
13,2020-12-31 05:00:00,-8.4,78.0,-11.6,0.0,14.4,0.0,11.3,62.0,9144.0,1023.5,0.0
13,2020-12-31 06:01:00,-8.6,79.0,-11.6,113.0,4.0,0.0,11.3,82.0,9144.0,1023.8,0.0
13,2020-12-31 07:00:00,-7.4,71.0,-11.9,113.0,1.8,0.0,19.3,25.0,9144.0,1025.2,0.0
13,2020-12-31 08:00:00,-7.1,70.0,-11.6,90.0,1.4,1.0,9.7,31.0,9144.0,1024.4,0.0
13,2020-12-31 09:01:00,-5.9,68.0,-10.8,90.0,4.3,1.0,9.7,27.0,9144.0,1024.8,0.0
13,2020-12-31 10:00:00,-4.0,63.0,-10.2,68.0,6.1,2.0,19.3,0.0,9144.0,1026.5,0.0
13,2020-12-31 11:00:00,-2.4,61.0,-8.9,45.0,9.0,1.0,14.5,97.0,9144.0,1025.1,0.0
13,2020-12-31 12:01:00,-2.1,68.0,-7.3,68.0,9.0,1.0,16.1,98.0,9144.0,1025.1,0.0
13,2020-12-31 13:00:00,-0.5,65.0,-6.3,23.0,13.7,3.0,19.3,0.0,9144.0,1025.4,0.0
13,2020-12-31 14:00:00,0.7,64.0,-5.4,0.0,11.2,1.0,11.3,83.0,9144.0,1028.4,0.0
13,2020-12-31 15:01:00,0.0,70.0,-4.8,68.0,6.1,1.0,16.1,89.0,9144.0,1027.2,0.0
13,2020-12-31 16:01:00,-0.5,79.0,-3.7,293.0,13.7,0.0,19.3,88.0,9144.0,1023.5,0.0
13,2020-12-31 17:00:00,0.4,77.0,-3.1,270.0,9.7,0.0,9.7,100.0,610.0,1026.3,0.3
13,2020-12-31 18:01:00,-1.0,84.0,-3.4,23.0,10.1,0.0,14.5,82.0,610.0,1026.1,0.2
13,2020-12-31 19:01:00,-0.8,87.0,-2.7,248.0,8.6,0.0,17.7,88.0,610.0,1023.9,0.0
13,2020-12-31 20:01:00,-0.6,84.0,-3.0,0.0,6.5,0.0,9.7,100.0,610.0,1027.7,0.2
13,2020-12-31 21:01:00,-0.5,83.0,-3.1,270.0,12.3,0.0,16.1,100.0,610.0,1028.3,0.3
13,2020-12-31 22:01:00,-1.2,86.0,-3.2,0.0,5.0,0.0,17.7,100.0,610.0,1024.7,0.0
13,2020-12-31 23:01:00,-2.1,100.0,-2.1,0.0,15.1,0.0,14.5,100.0,610.0,1028.5,0.1
13,2021-01-01 00:01:00,-2.9,90.0,-4.3,0.0,19.8,0.0,14.5,100.0,9144.0,1024.4,0.0
13,2021-01-01 01:01:00,-3.8,88.0,-5.6,0.0,15.5,0.0,19.3,88.0,9144.0,1025.9,0.0
13,2021-01-01 02:01:00,-4.4,87.0,-6.2,23.0,3.2,0.0,11.3,8.0,9144.0,1023.8,0.0
13,2021-01-01 03:00:00,-5.1,92.0,-6.2,0.0,3.6,0.0,12.9,46.0,610.0,1024.1,0.0
13,2021-01-01 04:00:00,-5.5,95.0,-6.2,45.0,3.2,0.0,17.7,0.0,610.0,1026.5,0.0
13,2021-01-01 05:00:00,-5.8,100.0,-5.8,338.0,4.7,0.0,12.9,100.0,610.0,1024.8,0.0
13,2021-01-01 06:00:00,-6.8,100.0,-6.8,90.0,1.4,0.0,11.3,46.0,823.0,1028.9,0.0
13,2021-01-01 07:00:00,-5.6,88.0,-7.2,315.0,0.4,0.0,17.7,0.0,1036.0,1026.8,0.0
13,2021-01-01 08:01:00,-4.5,86.0,-6.5,0.0,1.8,0.0,11.3,74.0,1036.0,1026.0,0.0
13,2021-01-01 09:00:00,-2.8,80.0,-5.8,293.0,0.7,0.0,11.3,100.0,1036.0,1029.3,0.1
13,2021-01-01 10:01:00,-1.0,78.0,-4.4,158.0,2.2,2.0,17.7,25.0,1036.0,1027.7,0.0
13,2021-01-01 11:00:00,0.7,70.0,-4.1,180.0,0.4,1.0,11.3,84.0,1036.0,1030.6,0.0
13,2021-01-01 12:00:00,0.7,75.0,-3.3,180.0,3.2,1.0,12.9,100.0,1036.0,1026.3,0.1
13,2021-01-01 13:00:00,1.9,72.0,-2.7,113.0,2.2,1.0,19.3,76.0,1494.0,1026.2,0.0
13,2021-01-01 14:00:00,3.0,66.0,-2.7,293.0,9.0,1.0,14.5,96.0,1494.0,1028.5,0.1
13,2021-01-01 15:01:00,2.7,67.0,-3.0,315.0,11.5,0.0,14.5,90.0,1494.0,1028.0,0.0
13,2021-01-01 16:01:00,2.6,66.0,-3.2,293.0,9.4,0.0,19.3,76.0,1494.0,1024.2,0.0
13,2021-01-01 17:00:00,1.0,79.0,-2.3,270.0,4.7,0.0,12.9,100.0,1494.0,1028.5,0.1
13,2021-01-01 18:00:00,-0.5,93.0,-1.5,0.0,2.2,0.0,12.9,82.0,9144.0,1027.7,0.1
13,2021-01-01 19:01:00,-1.5,100.0,-1.5,293.0,4.7,0.0,19.3,76.0,1494.0,1024.8,0.0
13,2021-01-01 20:01:00,-1.1,79.0,-4.4,0.0,0.4,0.0,14.5,66.0,1494.0,1027.4,0.0
13,2021-01-01 21:01:00,-1.7,81.0,-4.5,248.0,1.1,0.0,14.5,100.0,1494.0,1028.6,0.2
13,2021-01-01 22:00:00,-2.4,100.0,-2.4,158.0,0.4,0.0,17.7,76.0,1494.0,1025.5,0.0
13,2021-01-01 23:01:00,-3.0,100.0,-3.0,338.0,1.4,0.0,14.5,100.0,1036.0,1028.6,0.0
13,2021-01-02 00:00:00,-2.1,100.0,-2.1,0.0,0.0,0.0,14.5,100.0,1036.0,1028.3,0.2
13,2021-01-02 01:01:00,-2.5,100.0,-2.5,225.0,0.7,0.0,17.7,76.0,1036.0,1025.0,0.0
13,2021-01-02 02:01:00,-2.6,100.0,-2.6,0.0,0.7,0.0,9.7,84.0,823.0,1024.8,0.2
13,2021-01-02 03:01:00,-2.3,100.0,-2.3,158.0,1.8,0.0,9.7,100.0,823.0,1028.5,0.2
13,2021-01-02 04:01:00,-2.1,100.0,-2.1,0.0,0.0,0.0,16.1,76.0,610.0,1025.2,0.1
13,2021-01-02 05:00:00,-2.6,100.0,-2.6,0.0,0.0,0.0,9.7,100.0,610.0,1027.9,0.1
13,2021-01-02 06:01:00,-2.0,100.0,-2.0,113.0,3.2,0.0,9.7,100.0,610.0,1029.1,0.0
13,2021-01-02 07:00:00,-2.8,100.0,-2.8,0.0,1.8,0.0,16.1,0.0,610.0,1025.2,0.0
13,2021-01-02 08:01:00,-2.7,100.0,-2.7,338.0,4.0,0.0,9.7,100.0,610.0,1025.3,0.0
13,2021-01-02 09:01:00,-2.0,98.0,-2.3,45.0,3.6,0.0,11.3,99.0,610.0,1025.4,0.0
13,2021-01-02 10:01:00,-0.8,88.0,-2.5,45.0,7.2,1.0,17.7,38.0,853.0,1027.0,0.0
13,2021-01-02 11:01:00,0.3,77.0,-3.2,315.0,9.7,3.0,11.3,54.0,9144.0,1025.2,0.0
13,2021-01-02 12:01:00,1.1,69.0,-4.0,315.0,14.1,3.0,16.1,44.0,9144.0,1025.0,0.0
13,2021-01-02 13:01:00,2.1,65.0,-3.9,0.0,13.7,3.0,19.3,25.0,9144.0,1026.9,0.0
13,2021-01-02 14:01:00,1.0,66.0,-4.7,338.0,8.6,2.0,16.1,45.0,9144.0,1025.3,0.0
13,2021-01-02 15:01:00,0.4,55.0,-7.7,293.0,15.1,2.0,16.1,27.0,9144.0,1025.6,0.0
13,2021-01-02 16:00:00,-0.2,47.0,-10.2,338.0,14.4,1.0,19.3,13.0,9144.0,1026.3,0.0
13,2021-01-02 17:00:00,-1.2,52.0,-9.9,315.0,9.0,0.0,16.1,6.0,9144.0,1026.4,0.0
13,2021-01-02 18:00:00,-2.2,61.0,-8.9,338.0,8.3,0.0,16.1,6.0,9144.0,1026.8,0.0
13,2021-01-02 19:01:00,-3.3,72.0,-7.7,338.0,12.3,0.0,19.3,0.0,9144.0,1029.3,0.0
13,2021-01-02 19:55:00,-1.7,64.0,-7.6,0.0,9.4,0.0,16.1,21.0,8534.0,1028.0,0.0
13,2021-01-02 21:01:00,-3.9,72.0,-8.3,338.0,3.2,0.0,16.1,11.0,9144.0,1028.3,0.0
13,2021-01-02 22:00:00,-4.5,75.0,-8.3,45.0,4.7,0.0,19.3,0.0,9144.0,1029.8,0.0
13,2021-01-02 23:01:00,-5.1,86.0,-7.1,45.0,5.4,0.0,16.1,1.0,9144.0,1028.3,0.0
13,2021-01-03 00:00:00,-5.7,90.0,-7.0,0.0,1.8,0.0,16.1,1.0,9144.0,1027.9,0.0
13,2021-01-03 01:01:00,-6.2,69.0,-11.1,0.0,1.1,0.0,19.3,0.0,9144.0,1030.8,0.0
13,2021-01-03 02:01:00,-6.7,97.0,-7.1,293.0,1.4,0.0,16.1,47.0,9114.0,1028.5,0.0
13,2021-01-03 03:00:00,-6.0,89.0,-7.4,68.0,9.4,0.0,16.1,100.0,7163.0,1029.6,0.0
13,2021-01-03 04:01:00,-5.4,84.0,-7.6,45.0,11.5,0.0,19.3,100.0,7163.0,1031.8,0.0
13,2021-01-03 05:00:00,-5.4,83.0,-7.9,338.0,17.7,0.0,16.1,100.0,7163.0,1030.7,0.0
13,2021-01-03 06:01:00,-5.5,82.0,-8.1,0.0,6.1,0.0,16.1,87.0,7163.0,1030.7,0.0
13,2021-01-03 07:00:00,-5.4,75.0,-9.2,315.0,8.3,0.0,19.3,100.0,7163.0,1032.8,0.0
13,2021-01-03 08:00:00,-5.2,66.0,-10.5,338.0,5.4,0.0,16.1,99.0,9144.0,1030.9,0.0
13,2021-01-03 09:01:00,-4.3,66.0,-9.7,45.0,4.0,2.0,16.1,41.0,9144.0,1031.3,0.0
13,2021-01-03 10:01:00,-2.3,59.0,-9.3,0.0,9.0,2.0,19.3,0.0,9144.0,1033.2,0.0
13,2021-01-03 11:01:00,-0.4,56.0,-8.3,338.0,11.5,3.0,16.1,15.0,9144.0,1031.8,0.0
13,2021-01-03 12:01:00,1.0,53.0,-7.5,0.0,10.8,3.0,16.1,35.0,9144.0,1032.0,0.0
13,2021-01-03 13:00:00,1.6,53.0,-7.1,338.0,14.1,3.0,19.3,0.0,9144.0,1032.3,0.0
13,2021-01-03 14:00:00,2.5,53.0,-6.1,338.0,7.6,2.0,16.1,27.0,9144.0,1032.8,0.0
13,2021-01-03 15:01:00,1.6,57.0,-6.1,338.0,12.3,1.0,16.1,43.0,5547.0,1033.0,0.0
13,2021-01-03 16:00:00,1.0,58.0,-6.4,338.0,6.8,1.0,19.3,63.0,7163.0,1030.9,0.0
13,2021-01-03 17:00:00,-0.3,68.0,-5.5,0.0,3.2,0.0,16.1,75.0,7163.0,1036.5,0.0
13,2021-01-03 18:01:00,-0.8,72.0,-5.4,338.0,3.6,0.0,16.1,75.0,5547.0,1036.6,0.0
13,2021-01-03 19:01:00,-1.7,75.0,-5.7,0.0,2.5,0.0,19.3,100.0,5547.0,1031.4,0.0
13,2021-01-03 20:01:00,-2.8,88.0,-4.5,45.0,1.8,0.0,16.1,100.0,5547.0,1037.1,0.0
13,2021-01-03 21:01:00,-3.7,66.0,-9.1,113.0,0.4,0.0,16.1,100.0,5547.0,1037.7,0.0
13,2021-01-03 22:01:00,-4.1,70.0,-8.8,90.0,0.7,0.0,19.3,76.0,5547.0,1032.0,0.0
13,2021-01-03 23:01:00,-4.3,99.0,-4.4,90.0,2.2,0.0,16.1,99.0,9114.0,1032.9,0.0
13,2021-01-04 00:00:00,-4.5,98.0,-4.8,270.0,1.4,0.0,16.1,81.0,9114.0,1032.3,0.0
13,2021-01-04 01:01:00,-4.8,72.0,-9.2,0.0,0.0,0.0,17.7,88.0,9114.0,1032.3,0.0
13,2021-01-04 02:01:00,-4.9,95.0,-5.6,203.0,1.4,0.0,12.9,77.0,9144.0,1032.3,0.0
13,2021-01-04 03:00:00,-5.5,100.0,-5.5,293.0,1.8,0.0,12.9,2.0,9144.0,1032.6,0.0
13,2021-01-04 04:00:00,-6.1,84.0,-8.4,270.0,2.2,0.0,17.7,13.0,9144.0,1032.2,0.0
13,2021-01-04 05:01:00,-5.8,100.0,-5.8,315.0,2.5,0.0,12.9,5.0,9144.0,1033.0,0.0
13,2021-01-04 06:01:00,-6.3,100.0,-6.3,0.0,3.6,0.0,12.9,5.0,9144.0,1037.0,0.0
13,2021-01-04 07:01:00,-5.8,82.0,-8.5,0.0,1.1,0.0,17.7,0.0,9144.0,1031.9,0.0
13,2021-01-04 08:01:00,-4.8,74.0,-8.9,0.0,0.0,1.0,16.1,9.0,884.0,1033.2,0.0
13,2021-01-04 09:00:00,-3.9,88.0,-5.6,68.0,1.1,2.0,16.1,5.0,884.0,1035.7,0.0
13,2021-01-04 10:01:00,-0.9,77.0,-4.5,113.0,1.8,2.0,17.7,0.0,884.0,1031.4,0.0
13,2021-01-04 11:01:00,2.1,59.0,-5.2,23.0,2.2,3.0,16.1,1.0,9144.0,1033.1,0.0
13,2021-01-04 12:01:00,3.0,60.0,-4.0,68.0,4.0,3.0,16.1,14.0,9144.0,1036.3,0.0
13,2021-01-04 13:00:00,5.0,56.0,-3.2,270.0,4.3,3.0,19.3,38.0,9144.0,1030.3,0.0
13,2021-01-04 14:00:00,6.0,54.0,-2.7,135.0,2.2,2.0,16.1,3.0,9144.0,1036.6,0.0
13,2021-01-04 15:00:00,4.5,65.0,-1.6,23.0,2.9,2.0,16.1,34.0,9144.0,1034.1,0.0
13,2021-01-04 16:00:00,3.9,70.0,-1.0,23.0,11.9,1.0,19.3,50.0,9144.0,1028.1,0.0
13,2021-01-04 17:00:00,2.2,80.0,-0.8,0.0,5.0,0.0,16.1,20.0,9144.0,1032.0,0.0
13,2021-01-04 18:00:00,0.6,90.0,-0.8,45.0,2.9,0.0,16.1,66.0,9144.0,1031.6,0.0
13,2021-01-04 19:00:00,-0.2,96.0,-0.8,0.0,1.1,0.0,17.7,0.0,9144.0,1027.8,0.0
13,2021-01-04 20:01:00,-0.5,67.0,-5.9,338.0,2.2,0.0,16.1,0.0,9144.0,1032.4,0.0
13,2021-01-04 21:00:00,-1.4,73.0,-5.7,0.0,0.0,0.0,12.9,62.0,9114.0,1032.3,0.0
13,2021-01-04 22:01:00,-2.2,100.0,-2.2,0.0,0.0,0.0,17.7,76.0,7163.0,1029.2,0.0
13,2021-01-04 23:01:00,-1.9,78.0,-5.3,0.0,0.0,0.0,12.9,100.0,5578.0,1032.6,0.0
13,2021-01-05 00:00:00,-1.2,76.0,-5.0,225.0,0.7,0.0,12.9,60.0,640.0,1032.7,0.0
13,2021-01-05 01:02:00,-1.1,98.0,-1.4,0.0,0.0,0.0,16.1,76.0,640.0,1028.7,0.0
13,2021-01-05 02:01:00,-1.1,97.0,-1.5,248.0,1.8,0.0,9.7,100.0,640.0,1029.1,0.0
13,2021-01-05 03:01:00,-0.8,95.0,-1.5,0.0,0.0,0.0,12.9,97.0,640.0,1029.0,0.0
13,2021-01-05 04:00:00,-0.9,97.0,-1.3,0.0,0.4,0.0,16.1,88.0,640.0,1027.9,0.0
13,2021-01-05 05:01:00,-1.0,97.0,-1.4,135.0,0.7,0.0,11.3,94.0,640.0,1028.9,0.0
13,2021-01-05 06:01:00,-0.9,99.0,-1.1,23.0,0.7,0.0,12.9,100.0,640.0,1032.1,0.0
13,2021-01-05 07:01:00,-0.9,98.0,-1.2,225.0,1.4,0.0,16.1,0.0,640.0,1026.1,0.0
13,2021-01-05 08:01:00,-0.3,84.0,-2.7,338.0,9.4,0.0,12.9,100.0,853.0,1028.8,0.0
13,2021-01-05 09:01:00,-0.2,81.0,-3.1,0.0,6.8,2.0,11.3,7.0,9144.0,1028.6,0.0
13,2021-01-05 10:00:00,0.2,79.0,-3.0,0.0,14.4,2.0,17.7,76.0,9144.0,1028.5,0.0
13,2021-01-05 11:01:00,1.6,72.0,-3.0,338.0,12.3,1.0,12.9,91.0,9114.0,1028.2,0.0
13,2021-01-05 12:00:00,0.3,73.0,-4.0,0.0,22.0,2.0,12.9,74.0,9114.0,1027.8,0.0
13,2021-01-05 13:01:00,0.1,70.0,-4.8,338.0,12.3,2.0,19.3,76.0,9114.0,1028.4,0.0
13,2021-01-05 14:01:00,-0.6,71.0,-5.1,338.0,11.5,1.0,16.1,100.0,7132.0,1027.4,0.0
13,2021-01-05 15:01:00,-1.6,68.0,-6.8,338.0,14.1,1.0,16.1,96.0,7132.0,1027.1,0.0
13,2021-01-05 16:00:00,-1.3,69.0,-6.3,338.0,7.6,0.0,19.3,100.0,7132.0,1025.9,0.0
13,2021-01-05 17:00:00,-0.5,66.0,-6.1,293.0,11.5,0.0,16.1,75.0,7132.0,1027.4,0.0
13,2021-01-05 18:01:00,-3.3,74.0,-7.3,338.0,10.5,0.0,16.1,67.0,7132.0,1028.0,0.0
13,2021-01-05 19:00:00,-4.2,74.0,-8.2,315.0,6.5,0.0,19.3,100.0,7132.0,1026.8,0.0
13,2021-01-05 20:00:00,-4.9,81.0,-7.8,338.0,7.2,0.0,16.1,98.0,7132.0,1029.0,0.0
13,2021-01-05 21:01:00,-5.1,74.0,-9.1,0.0,7.6,0.0,12.9,93.0,7132.0,1029.0,0.0
13,2021-01-05 22:00:00,-5.9,76.0,-9.5,293.0,14.8,0.0,19.3,100.0,7132.0,1027.9,0.0
13,2021-01-05 23:00:00,-6.6,81.0,-9.4,338.0,7.9,0.0,12.9,23.0,1494.0,1028.2,0.0
13,2021-01-06 00:00:00,-7.2,86.0,-9.2,0.0,7.9,0.0,11.3,42.0,823.0,1027.4,0.1
13,2021-01-06 01:01:00,-7.8,89.0,-9.3,0.0,5.8,0.0,19.3,0.0,823.0,1028.4,0.0
13,2021-01-06 02:00:00,-8.4,97.0,-8.8,45.0,8.6,0.0,12.9,22.0,823.0,1027.2,0.0
13,2021-01-06 03:00:00,-7.9,91.0,-9.2,0.0,0.0,0.0,11.3,8.0,823.0,1027.7,0.0
13,2021-01-06 04:00:00,-8.5,88.0,-10.2,90.0,1.4,0.0,19.3,0.0,610.0,1028.2,0.0
13,2021-01-06 05:00:00,-9.1,95.0,-9.7,248.0,1.1,0.0,11.3,61.0,610.0,1028.4,0.0
13,2021-01-06 06:01:00,-8.4,92.0,-9.5,45.0,0.7,0.0,11.3,9.0,610.0,1028.6,0.0
13,2021-01-06 07:00:00,-8.8,90.0,-10.2,293.0,1.1,0.0,19.3,0.0,610.0,1026.9,0.0
13,2021-01-06 08:01:00,-7.8,87.0,-9.6,23.0,5.0,1.0,16.1,15.0,610.0,1028.8,0.0
13,2021-01-06 09:01:00,-6.4,80.0,-9.3,0.0,0.0,1.0,12.9,57.0,823.0,1028.9,0.0
13,2021-01-06 10:00:00,-4.4,71.0,-8.9,23.0,2.9,1.0,19.3,63.0,823.0,1027.0,0.0
13,2021-01-06 11:01:00,-2.7,64.0,-8.7,0.0,9.0,3.0,16.1,0.0,823.0,1028.7,0.0
13,2021-01-06 12:00:00,-1.4,58.0,-8.7,45.0,6.5,3.0,12.9,9.0,1036.0,1028.4,0.0
13,2021-01-06 13:00:00,-0.6,56.0,-8.3,45.0,5.4,1.0,19.3,76.0,1006.0,1024.9,0.0
13,2021-01-06 14:01:00,-0.1,56.0,-7.9,315.0,9.4,2.0,16.1,20.0,9144.0,1027.8,0.0
13,2021-01-06 15:00:00,0.6,54.0,-7.6,0.0,9.4,2.0,16.1,40.0,9144.0,1027.4,0.0
13,2021-01-06 16:00:00,-0.5,61.0,-7.2,0.0,13.3,1.0,19.3,63.0,9144.0,1021.1,0.0
13,2021-01-06 17:00:00,-1.4,64.0,-7.3,248.0,3.6,0.0,16.1,4.0,9144.0,1029.5,0.0
13,2021-01-06 18:00:00,-2.8,73.0,-7.1,293.0,5.8,0.0,16.1,29.0,9144.0,1030.7,0.0
13,2021-01-06 19:01:00,-3.8,87.0,-5.6,315.0,4.0,0.0,19.3,63.0,1006.0,1021.4,0.0
13,2021-01-06 20:00:00,-4.2,95.0,-5.0,23.0,2.9,0.0,11.3,40.0,1006.0,1029.7,0.0
13,2021-01-06 21:00:00,-4.3,94.0,-5.1,225.0,2.9,0.0,11.3,54.0,1006.0,1026.3,0.0
13,2021-01-06 22:01:00,-2.5,87.0,-4.4,180.0,0.4,0.0,17.7,63.0,792.0,1021.2,0.0
13,2021-01-06 23:00:00,-2.5,98.0,-2.8,270.0,1.4,0.0,6.4,100.0,579.0,1024.4,0.4
13,2021-01-07 00:00:00,-2.6,75.0,-6.4,0.0,0.0,0.0,8.0,100.0,579.0,1023.2,0.3
13,2021-01-07 01:01:00,-3.5,96.0,-4.0,293.0,14.4,0.0,14.5,100.0,579.0,1019.3,0.2
13,2021-01-07 02:00:00,-4.6,75.0,-8.3,293.0,17.7,0.0,8.0,100.0,579.0,1022.2,0.1
13,2021-01-07 03:00:00,-5.6,81.0,-8.5,293.0,10.1,0.0,4.8,39.0,579.0,1022.3,0.0
13,2021-01-07 03:55:00,-4.5,62.0,-10.8,270.0,2.5,0.0,16.1,50.0,427.0,1020.1,0.0
13,2021-01-07 05:00:00,-7.9,98.0,-8.2,293.0,13.0,0.0,4.8,100.0,579.0,1021.8,0.3
13,2021-01-07 06:01:00,-8.9,99.0,-9.1,315.0,11.2,0.0,9.7,100.0,1859.0,1021.2,0.1
13,2021-01-07 07:00:00,-8.9,94.0,-9.6,0.0,16.9,0.0,16.1,100.0,9144.0,1021.9,0.0
13,2021-01-07 08:01:00,-10.0,99.0,-10.2,270.0,15.9,0.0,8.0,83.0,9144.0,1020.7,0.1
13,2021-01-07 09:00:00,-9.0,94.0,-9.8,23.0,17.7,1.0,6.4,100.0,9144.0,1020.6,0.2
13,2021-01-07 10:00:00,-8.2,76.0,-11.8,338.0,14.4,1.0,16.1,100.0,9144.0,1025.2,0.1
13,2021-01-07 11:01:00,-7.5,73.0,-11.6,0.0,19.5,1.0,9.7,100.0,9144.0,1021.0,0.0
